station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
ELY,2023-08-02 00:01,-114.8453,39.2950,1909.00,60.00,55.00,83.53,0.00,0.00,0.15,30.32,M,1.25,M,FEW,BKN,OVC,M,3900.00,5000.00,8500.00,M,+TSRA,M,M,M,M,M,M,60.00,KELY 020001Z AUTO 00000KT 1 1/4SM +TSRA FEW039 BKN050 OVC085 16/13 A3032 RMK AO2 LTG DSNT SE AND S P0015 T01560128 $,M
ELY,2023-08-02 00:09,-114.8453,39.2950,1909.00,59.00,56.00,89.76,190.00,7.00,0.20,30.33,M,1.75,M,BKN,BKN,OVC,M,5000.00,7000.00,8500.00,M,TSRA BR,M,M,M,M,M,M,59.00,KELY 020009Z AUTO 19007KT 1 3/4SM TSRA BR BKN050 BKN070 OVC085 15/13 A3033 RMK AO2 LTG DSNT SE AND S P0020 T01500133 $,M
BAM,2023-08-02 00:10,-116.8743,40.5990,1382.36,91.40,42.80,18.56,90.00,4.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.52,KBAM 020010Z AUTO 09004KT 10SM CLR 33/06 A3007 RMK AO1,M
BVU,2023-08-02 00:15,-114.8611,35.9475,671.00,77.00,69.80,78.48,230.00,4.00,0.00,30.01,M,10.00,11.00,FEW,SCT,BKN,M,3700.00,4500.00,7000.00,M,TS,M,M,M,M,M,M,77.00,KBVU 020015Z AUTO 23004G11KT 10SM TS FEW037 SCT045 BKN070 25/21 A3001 RMK AO2 LTG DSNT ALQDS,M
CXP,2023-08-02 00:15,-119.7326,39.1923,1431.00,89.60,35.60,14.83,300.00,8.00,0.00,30.09,M,10.00,13.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.62,KCXP 020015Z AUTO 30008G13KT 10SM CLR 32/02 A3009 RMK AO2,M
RTS,2023-08-02 00:15,-119.8764,39.6682,1539.00,86.00,32.00,14.40,320.00,18.00,0.00,30.13,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.64,KRTS 020015Z AUTO 32018G23KT 10SM CLR 30/M00 A3013 RMK AO2,M
05U,2023-08-02 00:15,-116.0051,39.6042,1811.23,60.80,57.20,87.92,M,M,0.00,30.28,M,8.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,K05U 020015Z AUTO 8SM 16/14 A3028 RMK A01,M
MEV,2023-08-02 00:15,-119.7500,38.9963,1441.42,89.60,37.40,15.92,320.00,9.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.67,KMEV 020015Z AUTO 32009KT 10SM CLR 32/03 A3007 RMK AO2,M
HTH,2023-08-02 00:15,-118.6315,38.5448,1282.89,89.60,41.00,18.33,70.00,10.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.82,KHTH 020015Z AUTO 07010KT 10SM CLR 32/05 A3004 RMK A01,M
10U,2023-08-02 00:15,-116.1876,41.9532,1637.00,87.80,37.40,16.86,220.00,12.00,0.00,30.13,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.16,K10U 020015Z AUTO 22012G17KT 10SM CLR 31/03 A3013 RMK AO2,M
TMT,2023-08-02 00:15,-117.1971,39.4643,1749.34,81.00,34.00,18.33,210.00,8.00,0.00,30.18,M,M,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,79.13,KTMT 020015Z AUTO 21008KT 180V240 BKN110 27/01 A3018 RMK AO2 T02720012 PWINO,M
ELY,2023-08-02 00:27,-114.8453,39.2950,1909.00,59.00,57.00,93.07,140.00,7.00,0.28,30.32,M,3.00,M,SCT,OVC,M,M,5500.00,8000.00,M,M,-RA BR,M,M,M,M,M,M,59.00,KELY 020027Z AUTO 14007KT 3SM -RA BR SCT055 OVC080 15/14 A3032 RMK AO2 LTG DSNT SE TSE22 P0028 T01500139 $,M
BAM,2023-08-02 00:30,-116.8743,40.5990,1382.36,91.40,42.80,18.56,140.00,8.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.52,KBAM 020030Z AUTO 14008KT 10SM CLR 33/06 A3007 RMK AO1,M
