station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
05U,2024-02-01 00:10,-116.0051,39.6042,1811.23,50.00,26.60,39.95,330.00,13.00,0.00,29.90,M,10.00,21.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,K05U 010010Z AUTO 33013G21KT 10SM 10/M03 A2990 RMK A01,M
BVU,2024-02-01 00:15,-114.8611,35.9475,671.00,66.20,33.80,29.92,160.00,9.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KBVU 010015Z AUTO 16009KT 10SM CLR 19/01 A2991 RMK AO2,M
CXP,2024-02-01 00:15,-119.7326,39.1923,1431.00,55.40,17.60,22.41,190.00,23.00,0.00,29.71,M,10.00,32.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCXP 010015Z AUTO 19023G32KT 10SM CLR 13/M08 A2971 RMK AO2,M
RTS,2024-02-01 00:15,-119.8764,39.6682,1539.00,51.80,21.20,29.82,190.00,14.00,0.00,29.72,M,10.00,20.00,BKN,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,51.80,KRTS 010015Z AUTO 19014G20KT 170V230 10SM BKN080 BKN110 11/M06 A2972 RMK AO2,M
MEV,2024-02-01 00:15,-119.7500,38.9963,1441.42,53.60,21.20,27.91,210.00,22.00,0.00,29.71,M,10.00,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KMEV 010015Z AUTO 21022G35KT 10SM CLR 12/M06 A2971 RMK AO2,M
BAM,2024-02-01 00:15,-116.8743,40.5990,1382.36,57.20,33.80,41.13,140.00,11.00,0.00,29.76,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KBAM 010015Z AUTO 14011G17KT 10SM CLR 14/01 A2976 RMK AO1,M
HTH,2024-02-01 00:15,-118.6315,38.5448,1282.89,59.00,26.60,28.77,150.00,18.00,0.00,29.70,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KHTH 010015Z AUTO 15018G24KT 10SM CLR 15/M03 A2970 RMK A01,M
10U,2024-02-01 00:15,-116.1876,41.9532,1637.00,48.20,32.00,53.27,120.00,9.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.66,K10U 010015Z AUTO 12009KT 10SM CLR 09/M00 A2979 RMK AO2,M
TMT,2024-02-01 00:15,-117.1971,39.4643,1749.34,49.50,27.30,41.90,230.00,11.00,0.00,29.80,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,44.58,KTMT 010015Z AUTO 23011KT 10SM OVC120 10/M03 A2980 RMK AO2 T00971026,M
05U,2024-02-01 00:30,-116.0051,39.6042,1811.23,50.00,26.60,39.95,330.00,12.00,0.00,29.89,M,10.00,17.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,K05U 010030Z AUTO 33012G17KT 10SM 10/M03 A2989 RMK A01,M
BVU,2024-02-01 00:35,-114.8611,35.9475,671.00,66.20,35.60,32.14,140.00,10.00,0.00,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KBVU 010035Z AUTO 14010KT 10SM CLR 19/02 A2991 RMK AO2,M
CXP,2024-02-01 00:35,-119.7326,39.1923,1431.00,55.40,19.40,24.21,190.00,23.00,0.00,29.71,M,10.00,36.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCXP 010035Z AUTO 19023G36KT 10SM CLR 13/M07 A2971 RMK AO2,M
RTS,2024-02-01 00:35,-119.8764,39.6682,1539.00,51.80,23.00,32.17,240.00,11.00,0.00,29.71,M,10.00,16.00,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,51.80,KRTS 010035Z AUTO 24011G16KT 10SM OVC080 11/M05 A2971 RMK AO2,M
MEV,2024-02-01 00:35,-119.7500,38.9963,1441.42,53.60,24.80,32.46,210.00,24.00,0.00,29.71,M,10.00,37.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KMEV 010035Z AUTO 21024G37KT 10SM CLR 12/M04 A2971 RMK AO2,M
BAM,2024-02-01 00:35,-116.8743,40.5990,1382.36,57.20,33.80,41.13,130.00,12.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KBAM 010035Z AUTO 13012KT 10SM CLR 14/01 A2976 RMK AO1,M
HTH,2024-02-01 00:35,-118.6315,38.5448,1282.89,59.00,26.60,28.77,140.00,16.00,0.00,29.69,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KHTH 010035Z AUTO 14016G21KT 10SM CLR 15/M03 A2969 RMK A01,M
